Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1995,"Population, age 23, total",SP.POP.AG23.TO.UN,334428
Sri Lanka,LKA,1994,"Population, age 23, total",SP.POP.AG23.TO.UN,332027
Sri Lanka,LKA,1993,"Population, age 23, total",SP.POP.AG23.TO.UN,329089
Sri Lanka,LKA,1992,"Population, age 23, total",SP.POP.AG23.TO.UN,325592
Sri Lanka,LKA,1991,"Population, age 23, total",SP.POP.AG23.TO.UN,321578
Sri Lanka,LKA,1990,"Population, age 23, total",SP.POP.AG23.TO.UN,317119
Sri Lanka,LKA,2015,"Population, age 24, female",SP.POP.AG24.FE.UN,153314
Sri Lanka,LKA,2013,"Population, age 24, female",SP.POP.AG24.FE.UN,162441
Sri Lanka,LKA,2012,"Population, age 24, female",SP.POP.AG24.FE.UN,167225
Sri Lanka,LKA,2011,"Population, age 24, female",SP.POP.AG24.FE.UN,171429
Sri Lanka,LKA,2010,"Population, age 24, female",SP.POP.AG24.FE.UN,174634
Sri Lanka,LKA,2009,"Population, age 24, female",SP.POP.AG24.FE.UN,176695
Sri Lanka,LKA,2008,"Population, age 24, female",SP.POP.AG24.FE.UN,177717
Sri Lanka,LKA,2007,"Population, age 24, female",SP.POP.AG24.FE.UN,177840
Sri Lanka,LKA,2006,"Population, age 24, female",SP.POP.AG24.FE.UN,177309
Sri Lanka,LKA,2005,"Population, age 24, female",SP.POP.AG24.FE.UN,176330
Sri Lanka,LKA,2004,"Population, age 24, female",SP.POP.AG24.FE.UN,174893
Sri Lanka,LKA,2003,"Population, age 24, female",SP.POP.AG24.FE.UN,173002
Sri Lanka,LKA,2002,"Population, age 24, female",SP.POP.AG24.FE.UN,170905
Sri Lanka,LKA,2001,"Population, age 24, female",SP.POP.AG24.FE.UN,168914
Sri Lanka,LKA,2000,"Population, age 24, female",SP.POP.AG24.FE.UN,167246
Sri Lanka,LKA,1999,"Population, age 24, female",SP.POP.AG24.FE.UN,166038
Sri Lanka,LKA,1998,"Population, age 24, female",SP.POP.AG24.FE.UN,165229
Sri Lanka,LKA,1997,"Population, age 24, female",SP.POP.AG24.FE.UN,164604
Sri Lanka,LKA,1996,"Population, age 24, female",SP.POP.AG24.FE.UN,163835
Sri Lanka,LKA,1995,"Population, age 24, female",SP.POP.AG24.FE.UN,162691
Sri Lanka,LKA,1994,"Population, age 24, female",SP.POP.AG24.FE.UN,161119
Sri Lanka,LKA,1993,"Population, age 24, female",SP.POP.AG24.FE.UN,159214
Sri Lanka,LKA,1992,"Population, age 24, female",SP.POP.AG24.FE.UN,157082
Sri Lanka,LKA,1991,"Population, age 24, female",SP.POP.AG24.FE.UN,154892
Sri Lanka,LKA,1990,"Population, age 24, female",SP.POP.AG24.FE.UN,152771
Sri Lanka,LKA,2015,"Population, age 24, male",SP.POP.AG24.MA.UN,156840
Sri Lanka,LKA,2014,"Population, age 24, male",SP.POP.AG24.MA.UN,161220
Sri Lanka,LKA,2013,"Population, age 24, male",SP.POP.AG24.MA.UN,165960
Sri Lanka,LKA,2012,"Population, age 24, male",SP.POP.AG24.MA.UN,170553
Sri Lanka,LKA,2011,"Population, age 24, male",SP.POP.AG24.MA.UN,174325
Sri Lanka,LKA,2010,"Population, age 24, male",SP.POP.AG24.MA.UN,176808
Sri Lanka,LKA,2009,"Population, age 24, male",SP.POP.AG24.MA.UN,177801
Sri Lanka,LKA,2008,"Population, age 24, male",SP.POP.AG24.MA.UN,177477
Sri Lanka,LKA,2007,"Population, age 24, male",SP.POP.AG24.MA.UN,176213
Sri Lanka,LKA,2006,"Population, age 24, male",SP.POP.AG24.MA.UN,174580
Sri Lanka,LKA,2005,"Population, age 24, male",SP.POP.AG24.MA.UN,173012
Sri Lanka,LKA,2004,"Population, age 24, male",SP.POP.AG24.MA.UN,171584
Sri Lanka,LKA,2003,"Population, age 24, male",SP.POP.AG24.MA.UN,170216
Sri Lanka,LKA,2002,"Population, age 24, male",SP.POP.AG24.MA.UN,169002
Sri Lanka,LKA,2001,"Population, age 24, male",SP.POP.AG24.MA.UN,168018
Sri Lanka,LKA,2000,"Population, age 24, male",SP.POP.AG24.MA.UN,167303
Sri Lanka,LKA,1999,"Population, age 24, male",SP.POP.AG24.MA.UN,166957
Sri Lanka,LKA,1998,"Population, age 24, male",SP.POP.AG24.MA.UN,166955
Sri Lanka,LKA,1997,"Population, age 24, male",SP.POP.AG24.MA.UN,167040
Sri Lanka,LKA,1996,"Population, age 24, male",SP.POP.AG24.MA.UN,166854
Sri Lanka,LKA,1995,"Population, age 24, male",SP.POP.AG24.MA.UN,166146
Sri Lanka,LKA,1994,"Population, age 24, male",SP.POP.AG24.MA.UN,164827
Sri Lanka,LKA,1993,"Population, age 24, male",SP.POP.AG24.MA.UN,162998
Sri Lanka,LKA,1992,"Population, age 24, male",SP.POP.AG24.MA.UN,160839
Sri Lanka,LKA,1991,"Population, age 24, male",SP.POP.AG24.MA.UN,158617
Sri Lanka,LKA,1990,"Population, age 24, male",SP.POP.AG24.MA.UN,156538
Sri Lanka,LKA,2015,"Population, age 24, total",SP.POP.AG24.TO.UN,310154
Sri Lanka,LKA,2013,"Population, age 24, total",SP.POP.AG24.TO.UN,328401
Sri Lanka,LKA,2012,"Population, age 24, total",SP.POP.AG24.TO.UN,337778
Sri Lanka,LKA,2011,"Population, age 24, total",SP.POP.AG24.TO.UN,345754
Sri Lanka,LKA,2010,"Population, age 24, total",SP.POP.AG24.TO.UN,351442
Sri Lanka,LKA,2009,"Population, age 24, total",SP.POP.AG24.TO.UN,354496
Sri Lanka,LKA,2008,"Population, age 24, total",SP.POP.AG24.TO.UN,355194
Sri Lanka,LKA,2007,"Population, age 24, total",SP.POP.AG24.TO.UN,354053
Sri Lanka,LKA,2006,"Population, age 24, total",SP.POP.AG24.TO.UN,351889
Sri Lanka,LKA,2005,"Population, age 24, total",SP.POP.AG24.TO.UN,349342
Sri Lanka,LKA,2004,"Population, age 24, total",SP.POP.AG24.TO.UN,346477
Sri Lanka,LKA,2003,"Population, age 24, total",SP.POP.AG24.TO.UN,343218
Sri Lanka,LKA,2002,"Population, age 24, total",SP.POP.AG24.TO.UN,339907
Sri Lanka,LKA,2001,"Population, age 24, total",SP.POP.AG24.TO.UN,336932
Sri Lanka,LKA,2000,"Population, age 24, total",SP.POP.AG24.TO.UN,334549
Sri Lanka,LKA,1999,"Population, age 24, total",SP.POP.AG24.TO.UN,332995
Sri Lanka,LKA,1998,"Population, age 24, total",SP.POP.AG24.TO.UN,332184
Sri Lanka,LKA,1997,"Population, age 24, total",SP.POP.AG24.TO.UN,331644
Sri Lanka,LKA,1996,"Population, age 24, total",SP.POP.AG24.TO.UN,330689
Sri Lanka,LKA,1995,"Population, age 24, total",SP.POP.AG24.TO.UN,328837
Sri Lanka,LKA,1994,"Population, age 24, total",SP.POP.AG24.TO.UN,325946
Sri Lanka,LKA,1993,"Population, age 24, total",SP.POP.AG24.TO.UN,322212
Sri Lanka,LKA,1992,"Population, age 24, total",SP.POP.AG24.TO.UN,317921
Sri Lanka,LKA,1991,"Population, age 24, total",SP.POP.AG24.TO.UN,313509
Sri Lanka,LKA,1990,"Population, age 24, total",SP.POP.AG24.TO.UN,309309
Sri Lanka,LKA,2015,"Population, age 25, female",SP.POP.AG25.FE.UN,154956
Sri Lanka,LKA,2013,"Population, age 25, female",SP.POP.AG25.FE.UN,165921
Sri Lanka,LKA,2012,"Population, age 25, female",SP.POP.AG25.FE.UN,171625
Sri Lanka,LKA,2011,"Population, age 25, female",SP.POP.AG25.FE.UN,176083
Sri Lanka,LKA,2010,"Population, age 25, female",SP.POP.AG25.FE.UN,178531
Sri Lanka,LKA,2009,"Population, age 25, female",SP.POP.AG25.FE.UN,178615
Sri Lanka,LKA,2008,"Population, age 25, female",SP.POP.AG25.FE.UN,176662
Sri Lanka,LKA,2007,"Population, age 25, female",SP.POP.AG25.FE.UN,173444
Sri Lanka,LKA,2006,"Population, age 25, female",SP.POP.AG25.FE.UN,170086
Sri Lanka,LKA,2005,"Population, age 25, female",SP.POP.AG25.FE.UN,167417
Sri Lanka,LKA,2004,"Population, age 25, female",SP.POP.AG25.FE.UN,165661
Sri Lanka,LKA,2003,"Population, age 25, female",SP.POP.AG25.FE.UN,164590
Sri Lanka,LKA,2002,"Population, age 25, female",SP.POP.AG25.FE.UN,164037
Sri Lanka,LKA,2001,"Population, age 25, female",SP.POP.AG25.FE.UN,163676
Sri Lanka,LKA,2000,"Population, age 25, female",SP.POP.AG25.FE.UN,163261
Sri Lanka,LKA,1999,"Population, age 25, female",SP.POP.AG25.FE.UN,162822
Sri Lanka,LKA,1998,"Population, age 25, female",SP.POP.AG25.FE.UN,162440
Sri Lanka,LKA,1997,"Population, age 25, female",SP.POP.AG25.FE.UN,161949
Sri Lanka,LKA,1996,"Population, age 25, female",SP.POP.AG25.FE.UN,161146
Sri Lanka,LKA,1995,"Population, age 25, female",SP.POP.AG25.FE.UN,159898
Sri Lanka,LKA,1994,"Population, age 25, female",SP.POP.AG25.FE.UN,158106
Sri Lanka,LKA,1993,"Population, age 25, female",SP.POP.AG25.FE.UN,155838
Sri Lanka,LKA,1992,"Population, age 25, female",SP.POP.AG25.FE.UN,153341
Sri Lanka,LKA,1991,"Population, age 25, female",SP.POP.AG25.FE.UN,150966
Sri Lanka,LKA,1990,"Population, age 25, female",SP.POP.AG25.FE.UN,148960
Sri Lanka,LKA,2015,"Population, age 25, male",SP.POP.AG25.MA.UN,157964
Sri Lanka,LKA,2014,"Population, age 25, male",SP.POP.AG25.MA.UN,162988
Sri Lanka,LKA,2013,"Population, age 25, male",SP.POP.AG25.MA.UN,168614
Sri Lanka,LKA,2012,"Population, age 25, male",SP.POP.AG25.MA.UN,173941
Sri Lanka,LKA,2011,"Population, age 25, male",SP.POP.AG25.MA.UN,177758
Sri Lanka,LKA,2010,"Population, age 25, male",SP.POP.AG25.MA.UN,179258
Sri Lanka,LKA,2009,"Population, age 25, male",SP.POP.AG25.MA.UN,178018
Sri Lanka,LKA,2008,"Population, age 25, male",SP.POP.AG25.MA.UN,174450
Sri Lanka,LKA,2007,"Population, age 25, male",SP.POP.AG25.MA.UN,169609
Sri Lanka,LKA,2006,"Population, age 25, male",SP.POP.AG25.MA.UN,165018
Sri Lanka,LKA,2005,"Population, age 25, male",SP.POP.AG25.MA.UN,161774
Sri Lanka,LKA,2004,"Population, age 25, male",SP.POP.AG25.MA.UN,160210
Sri Lanka,LKA,2003,"Population, age 25, male",SP.POP.AG25.MA.UN,159990
Sri Lanka,LKA,2002,"Population, age 25, male",SP.POP.AG25.MA.UN,160728
Sri Lanka,LKA,2001,"Population, age 25, male",SP.POP.AG25.MA.UN,161765
Sri Lanka,LKA,2000,"Population, age 25, male",SP.POP.AG25.MA.UN,162606
Sri Lanka,LKA,1999,"Population, age 25, male",SP.POP.AG25.MA.UN,163225
Sri Lanka,LKA,1998,"Population, age 25, male",SP.POP.AG25.MA.UN,163753
Sri Lanka,LKA,1997,"Population, age 25, male",SP.POP.AG25.MA.UN,164012
Sri Lanka,LKA,1996,"Population, age 25, male",SP.POP.AG25.MA.UN,163807
Sri Lanka,LKA,1995,"Population, age 25, male",SP.POP.AG25.MA.UN,163016
Sri Lanka,LKA,1994,"Population, age 25, male",SP.POP.AG25.MA.UN,161507
Sri Lanka,LKA,1993,"Population, age 25, male",SP.POP.AG25.MA.UN,159345
Sri Lanka,LKA,1992,"Population, age 25, male",SP.POP.AG25.MA.UN,156848
Sri Lanka,LKA,1991,"Population, age 25, male",SP.POP.AG25.MA.UN,154469
Sri Lanka,LKA,1990,"Population, age 25, male",SP.POP.AG25.MA.UN,152530
Sri Lanka,LKA,2015,"Population, age 25, total",SP.POP.AG25.TO.UN,312920
Sri Lanka,LKA,2013,"Population, age 25, total",SP.POP.AG25.TO.UN,334535
Sri Lanka,LKA,2012,"Population, age 25, total",SP.POP.AG25.TO.UN,345566
Sri Lanka,LKA,2011,"Population, age 25, total",SP.POP.AG25.TO.UN,353841
Sri Lanka,LKA,2010,"Population, age 25, total",SP.POP.AG25.TO.UN,357789
Sri Lanka,LKA,2009,"Population, age 25, total",SP.POP.AG25.TO.UN,356633
Sri Lanka,LKA,2008,"Population, age 25, total",SP.POP.AG25.TO.UN,351112
Sri Lanka,LKA,2007,"Population, age 25, total",SP.POP.AG25.TO.UN,343053
Sri Lanka,LKA,2006,"Population, age 25, total",SP.POP.AG25.TO.UN,335104
Sri Lanka,LKA,2005,"Population, age 25, total",SP.POP.AG25.TO.UN,329191
Sri Lanka,LKA,2004,"Population, age 25, total",SP.POP.AG25.TO.UN,325871
Sri Lanka,LKA,2003,"Population, age 25, total",SP.POP.AG25.TO.UN,324580
Sri Lanka,LKA,2002,"Population, age 25, total",SP.POP.AG25.TO.UN,324765
Sri Lanka,LKA,2001,"Population, age 25, total",SP.POP.AG25.TO.UN,325441
Sri Lanka,LKA,2000,"Population, age 25, total",SP.POP.AG25.TO.UN,325867
Sri Lanka,LKA,1999,"Population, age 25, total",SP.POP.AG25.TO.UN,326047
Sri Lanka,LKA,1998,"Population, age 25, total",SP.POP.AG25.TO.UN,326193
Sri Lanka,LKA,1997,"Population, age 25, total",SP.POP.AG25.TO.UN,325961
Sri Lanka,LKA,1996,"Population, age 25, total",SP.POP.AG25.TO.UN,324953
Sri Lanka,LKA,1995,"Population, age 25, total",SP.POP.AG25.TO.UN,322914
Sri Lanka,LKA,1994,"Population, age 25, total",SP.POP.AG25.TO.UN,319613
Sri Lanka,LKA,1993,"Population, age 25, total",SP.POP.AG25.TO.UN,315183
Sri Lanka,LKA,1992,"Population, age 25, total",SP.POP.AG25.TO.UN,310189
Sri Lanka,LKA,1991,"Population, age 25, total",SP.POP.AG25.TO.UN,305435
Sri Lanka,LKA,1990,"Population, age 25, total",SP.POP.AG25.TO.UN,301490
Sri Lanka,LKA,2019,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,329624
Sri Lanka,LKA,2018,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,332287
Sri Lanka,LKA,2017,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,336632
Sri Lanka,LKA,2016,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,340955
Sri Lanka,LKA,2015,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,344695
Sri Lanka,LKA,2014,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,347521
Sri Lanka,LKA,2013,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,348779
Sri Lanka,LKA,2012,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,351971
Sri Lanka,LKA,2011,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,354548
Sri Lanka,LKA,2010,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,355799
Sri Lanka,LKA,2009,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,177440
Sri Lanka,LKA,2008,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,174919
Sri Lanka,LKA,2007,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,171150
Sri Lanka,LKA,2006,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,167055
Sri Lanka,LKA,2005,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,163348
Sri Lanka,LKA,2004,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,161097
Sri Lanka,LKA,2003,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,160010
Sri Lanka,LKA,2002,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,159744
Sri Lanka,LKA,2001,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,160012
Sri Lanka,LKA,2000,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,160629
Sri Lanka,LKA,1999,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,163548
Sri Lanka,LKA,1998,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,164640
Sri Lanka,LKA,1997,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,164517
Sri Lanka,LKA,1996,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,165473
Sri Lanka,LKA,1995,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,167182
Sri Lanka,LKA,1994,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,169577
Sri Lanka,LKA,1993,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,173885
Sri Lanka,LKA,1992,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,178838
Sri Lanka,LKA,1991,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,183369
Sri Lanka,LKA,1990,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,186692
Sri Lanka,LKA,1989,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,188774
Sri Lanka,LKA,1988,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,190155
Sri Lanka,LKA,1987,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,190738
Sri Lanka,LKA,1986,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,190547
Sri Lanka,LKA,1985,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,189655
Sri Lanka,LKA,1984,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,188307
Sri Lanka,LKA,1983,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,184997
Sri Lanka,LKA,1982,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,180994
Sri Lanka,LKA,1981,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,177320
Sri Lanka,LKA,1980,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,174700
Sri Lanka,LKA,1979,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,173520
Sri Lanka,LKA,1978,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,174124
Sri Lanka,LKA,1977,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,175449
Sri Lanka,LKA,1976,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,176551
Sri Lanka,LKA,1975,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,176768
Sri Lanka,LKA,1974,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,176822
Sri Lanka,LKA,1973,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,175076
Sri Lanka,LKA,1972,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,172477
Sri Lanka,LKA,1971,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,169875
Sri Lanka,LKA,1970,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,167832
Sri Lanka,LKA,2019,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,670628
Sri Lanka,LKA,2018,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,675885
Sri Lanka,LKA,2017,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,683651
Sri Lanka,LKA,2016,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,691199
Sri Lanka,LKA,2015,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,697640
Sri Lanka,LKA,2014,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,702770
Sri Lanka,LKA,2013,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,705772
Sri Lanka,LKA,2012,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,710789
Sri Lanka,LKA,2011,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,714507
Sri Lanka,LKA,2010,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,715976
Sri Lanka,LKA,2009,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,357526
Sri Lanka,LKA,2008,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,353402
Sri Lanka,LKA,2007,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,346743
Sri Lanka,LKA,2006,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,339269
Sri Lanka,LKA,2005,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,332331
Sri Lanka,LKA,2004,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,328270
Sri Lanka,LKA,2003,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,326140
Sri Lanka,LKA,2002,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,325407
Sri Lanka,LKA,2001,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,325641
Sri Lanka,LKA,2000,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,326587
Sri Lanka,LKA,1999,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,332358
Sri Lanka,LKA,1998,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,334780
Sri Lanka,LKA,1997,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,335273
Sri Lanka,LKA,1996,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,337561
Sri Lanka,LKA,1995,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,341228
Sri Lanka,LKA,1994,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,346307
Sri Lanka,LKA,1993,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,355148
Sri Lanka,LKA,1992,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,365208
Sri Lanka,LKA,1991,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,374350
Sri Lanka,LKA,1990,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,381011
Sri Lanka,LKA,1989,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,385138
Sri Lanka,LKA,1988,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,387766
Sri Lanka,LKA,1987,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,388736
Sri Lanka,LKA,1986,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,388112
Sri Lanka,LKA,1985,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,386051
Sri Lanka,LKA,1984,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,383247
Sri Lanka,LKA,1983,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,376527
Sri Lanka,LKA,1982,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,368404
Sri Lanka,LKA,1981,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,360904
Sri Lanka,LKA,1980,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,355466
Sri Lanka,LKA,1979,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,352932
Sri Lanka,LKA,1978,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,353900
Sri Lanka,LKA,1977,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,356295
Sri Lanka,LKA,1976,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,358281
Sri Lanka,LKA,1975,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,358569
Sri Lanka,LKA,1974,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,358410
Sri Lanka,LKA,1973,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,354852
Sri Lanka,LKA,1972,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,349666
Sri Lanka,LKA,1971,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,344436
Sri Lanka,LKA,1970,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,340209
Sri Lanka,LKA,2019,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,341004
Sri Lanka,LKA,2018,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,343598
Sri Lanka,LKA,2017,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,347019
Sri Lanka,LKA,2016,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,350244
Sri Lanka,LKA,2015,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,352945
Sri Lanka,LKA,2014,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,355249
Sri Lanka,LKA,2013,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,356993
Sri Lanka,LKA,2012,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,358818
Sri Lanka,LKA,2011,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,359959
Sri Lanka,LKA,2010,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,360177
Sri Lanka,LKA,2009,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,180086
Sri Lanka,LKA,2008,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,178483
Sri Lanka,LKA,2007,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,175593
Sri Lanka,LKA,2006,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,172214
Sri Lanka,LKA,2005,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,168983
Sri Lanka,LKA,2004,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,167173
Sri Lanka,LKA,2003,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,166130
Sri Lanka,LKA,2002,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,165663
Sri Lanka,LKA,2001,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,165629
Sri Lanka,LKA,2000,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,165958
Sri Lanka,LKA,1999,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,168810
Sri Lanka,LKA,1998,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,170140
Sri Lanka,LKA,1997,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,170756
Sri Lanka,LKA,1996,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,172088
Sri Lanka,LKA,1995,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,174046
Sri Lanka,LKA,1994,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,176730
Sri Lanka,LKA,1993,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,181263
Sri Lanka,LKA,1992,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,186370
Sri Lanka,LKA,1991,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,190981
Sri Lanka,LKA,1990,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,194319
Sri Lanka,LKA,1989,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,196364
Sri Lanka,LKA,1988,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,197611
